phase,anomaly_type,start_timestamp,end_timestamp,duration_sec,det_a_id,det_b_id,on_det_id,description
1,isolated_pulse,1785622167.9,1785622168.5,0.5999999046325684,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.600s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785622173.5,1785622177.6,4.099999904632568,29,43,43,Ph1: Det 43 isolated pulse ON/OFF for 4.100s; Det 29 was completely OFF in ±5.0s window
1,isolated_pulse,1785622235.8,1785622236.9,1.1000001430511475,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 1.100s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785622440.5,1785622441.0,0.5,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.500s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785622441.4,1785622441.5,0.09999990463256836,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.100s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785622442.2,1785622442.9,0.7000000476837158,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.700s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785622445.7,1785622446.4,0.7000000476837158,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.700s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785622448.7,1785622449.3,0.5999999046325684,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.600s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785622543.9,1785622544.6,0.6999998092651367,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.700s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785622544.9,1785622545.6,0.6999998092651367,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.700s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785622547.9,1785622548.2,0.2999999523162842,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.300s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785622548.6,1785622548.9,0.3000001907348633,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.300s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785622549.3,1785622549.5,0.20000004768371582,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.200s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785622549.9,1785622550.5,0.5999999046325684,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.600s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785622638.4,1785622639.0,0.5999999046325684,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.600s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785622643.0,1785622643.7,0.7000000476837158,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.700s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785622861.5,1785622862.2,0.7000000476837158,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.700s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785623211.7,1785623214.0,2.299999952316284,29,43,43,Ph1: Det 43 isolated pulse ON/OFF for 2.300s; Det 29 was completely OFF in ±5.0s window
1,isolated_pulse,1785623264.4,1785623265.1,0.6999998092651367,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.700s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785623265.5,1785623266.2,0.7000000476837158,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.700s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785623341.6,1785623342.0,0.40000009536743164,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.400s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785623570.8,1785623572.9,2.1000001430511475,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 2.100s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785623575.3,1785623576.4,1.1000001430511475,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 1.100s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785623578.4,1785623579.0,0.5999999046325684,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.600s; Det 43 was completely OFF in ±5.0s window
